Brand Name,Model Name,Form Factor,Product Processor Socket Count,Available Expansion Slots,Available DIMM Slots,Maximum Memory Capacity (GB),Maximum Number Blade Slots,Installed Processors for Low-end Performance Configuration,Installed Processors for Typical or Single Configuration,Installed Processors for High-end Performance Configuration,Cores Per Processor Low-end Performance Configuration,Cores Per Processor Typical or Single Configuration,Cores Per Processor High-end Performance Configuration,Number of Threads for Low-end Performance Configuration,Number of Threads for Typical or Single Configuration,Number of Threads for High-end Performance Configuration,Processor Brand Typical or Single Configuration,Processor Speed for Low-end Performance Configuration (GHz),Processor Speed for Typical or Single Configuration (GHz),Processor Speed for High-end Performance Configuration (GHz),Num. of DDR Channels for Low-end Performance Configuration,Num. of DDR Channels for Typical or Single Configuration,Num. of DDR Channels for High-end Performance Configuration,Memory Speed Low-end Performance Configuration (GHz),Memory Speed Typical or Single Configuration (GHz),Memory Speed High-end Performance Configuration (GHz),Installed Num. DIMMs for Low-end Performance Configuration,Installed Num. DIMMs for Typical or Single Configuration,Installed Num. DIMMs for High-end Performance Configuration,Installed Memory for Low-end Performance Configuration (GB),Installed Memory for Typical or Single Configuration (GB),Installed Memory for High-end Performance Configuration (GB),Num. Solid State Drives (SSDs) Low-end Performance Configuration,Num. Solid State Drives (SSDs) Typical or Single Configuration,Num. Solid State Drives (SSDs) High-end Performance Configuration,Number Rotational Drives Low-end Performance Configuration,Number Rotational Drives Typical or Single Configuration,Number Rotational Drives High-end Performance Configuration,Power Supply Rated Output Low-end Performance Configuration (W),Power Supply Rated Output Typical or Single Configuration (W),Power Supply Rated Output High-end Performance Configuration (W),Num. Power Supplies for Low-end Performance Configuration,Num. Power Supplies for Typical or Single Configuration,Num. Power Supplies for High-end Performance Configuration,Number of PSU for Redundancy Low-end Performance Configuration,Number of PSU for Redundancy Typical or Single Configuration,Number of PSU for Redundancy High-end Performance Configuration,SERT Compress Eff. Score for Low-end Performance Configuration,SERT Compress Eff. Score for Typical or Single Configuration,SERT Compress Eff. Score for High-end Performance Configuration,SERT CryptoAES Efficiency Score Low-end Performance Configuration,SERT CryptoAES Efficiency Score Typical or Single Configuration,SERT CryptoAES Efficiency Score High-end Performance Configuration,SERT LU Efficiency Score Low-end Performance Configuration,SERT LU Efficiency Score Typical or Single Configuration,SERT LU Efficiency Score High-end Performance Configuration,SERT SOR Efficiency Score Low-end Performance Configuration,SERT SOR Efficiency Score Typical or Single Configuration,SERT SOR Efficiency Score High-end Performance Configuration,SERT SORT Efficiency Score Low-end Performance Configuration,SERT SORT Efficiency Score Typical or Single Configuration,SERT SORT Efficiency Score High-end Performance Configuration,SERT SHA256 Efficiency Score Low-end Performance Configuration,SERT SHA256 Efficiency Score Typical or Single Configuration,SERT SHA256 Efficiency Score High-end Performance Configuration,SERT Flood Efficiency Score Low-end Performance Configuration,SERT Flood Efficiency Score Typical or Single Configuration,SERT Flood Efficiency Score High-end Performance Configuration,SERT Capacity Efficiency Score Low-end Performance Configuration,SERT Capacity Efficiency Score Typical or Single Configuration,SERT Capacity Efficiency Score High-end Performance Configuration,SERT Sequential Efficiency Score Low-end Performance Configuration,SERT Sequential Efficiency Score Typical or Single Configuration,SERT Sequential Efficiency Score High-end Performance Configuration,SERT Random Efficiency Score Low-end Performance Configuration,SERT Random Efficiency Score Typical or Single Configuration,SERT Random Efficiency Score High-end Performance Configuration,SERT SSJ Efficiency Score Low-end Performance Configuration,SERT SSJ Efficiency Score Typical or Single Configuration,SERT SSJ Efficiency Score High-end Performance Configuration,SERT Idle Measurement (Watts) Low-end Performance Configuration,SERT Active State Efficiency Score Low-end Performance Configuration,SERT Total Server Normalized Performance Score Low-end Performance Configuration,SERT Total Server Power Score  (Watts) Low-end Performance Configuration,SERT Idle Measurement (Watts) Typical or Single Configuration,SERT Active State Efficiency Score Typical or Single Configuration,SERT Total Server Normalized Performance Score Typical or Single Configuration,SERT Total Server Power Score (Watts) Typical or Single Configuration,SERT Idle Measurement (Watts) High-end Performance Configuration,SERT Active State Efficiency Score High-end Performance Configuration,SERT Total Server Normalized Performance Score High-end Performance Configuration,SERT Total Server Power Score (Watts) High-end Performance Configuration,Tested Num. Blade Slots Low-end Performance Configuration,Tested Num. Blade Slots Typical or Single Configuration,Tested Num. Blade Slots High-end Performance Configuration
IBM,IBM Power S1022s,Rack-mount,2,10,16,1024,,2,2,2,4,4,8,64,64,128,IBM,3,3,3,16,16,16,3.2,3.2,3.2,16,16,16,256,256,1024,2,2,2,0,0,0,2000,2000,2000,2,2,2,1,1,1,7.81,7.81,12.16,1.21,1.21,1.94,5.18,5.18,8.22,,5.21,8.43,6.46,6.46,10.29,14.26,14.26,23.15,5.92,5.92,2.64,8.2,8.2,13.2,133.01,133.01,128.63,582.24,582.24,564.18,3.72,3.72,5.64,447,12,443.36,6339.98,446.6,11.7,443.36,6339.98,457.2,18.5,581.3,7506.26,,,
IBM,IBM Power S1014,Other,1,5,8,1024,,1,1,1,4,8,8,32,64,64,IBM,3,3,3,8,8,8,3.2,3.2,2.6,8,8,8,128,256,1024,2,2,2,0,0,0,1200,1200,1600,4,4,2,2,2,1,3.43,6.5,8.74,0.61,1.19,1.52,2.71,4.25,5.92,,5.08,6.75,3.25,5.43,7.92,6.67,13.59,17.58,4.28,2.88,1.74,3.75,7.15,10.5,156.06,176.06,190.1,690,876,967.26,2,3.48,4.35,376,6,418,5912,366,10,485.18,6267.2,300.3,14.4,503.94,4789.12,,,
HPE,ProLiant DL380 Gen10 2P,Rack-mount,2,6,24,768,,2,2,2,8,12,28,1,2,2,Intel,1.7,2.2,2.7,6,6,6,2933,2933,2933,12,12,12,192,192,384,0,0,2,2,2,2,500,500,800,1,1,2,0,,1,7.05,14.8,18.83,11.89,26.14,26.05,11.04,22.5,29.02,,12.5,17.67,5.68,12.18,16.49,11.22,20.99,28.82,7.18,6.47,3.19,16.75,33.48,38.87,11.12,20.59,15.76,31.48,40.01,31.43,7.68,13.95,17.55,69.3,15.4,34.29,1506.73,72.6,27.3,91.38,2267.94,90,32.19,275.04,4483.79,,,
HPE ProLiant DL385 Gen10,HPE ProLiant DL385 Gen10,Rack-mount,2,2,32,2048,,2,2,2,16,24,32,64,96,128,AMD,2.2,2,2.2,2,4,,2.67,2.66,2.67,2,4,16,32,64,256,1,1,1,0,0,1,500,800,800,1,1,2,0,0,1,5.55,11.18,25.57,7.56,14.72,37.23,21.86,29.93,31.91,,26.54,30.27,18.34,24.9,28.77,28.66,37.25,42.5,3.63,4.77,7.49,19.26,33.21,48.11,31.85,29.11,50.66,409.05,360.24,832.04,3.63,7.67,20.65,102.2,15.08,2.95,196.04,105.94,25.5,5.12,200.89,120.69,49.64,14.68,295.74,,,
HPE Proliant DL560 Gen 10,HPE Proliant DL560 Gen 10,Rack-mount,4,8,48,6,,4,4,4,10,20,28,80,160,224,Intel,2.5,2,2.7,24,24,24,2.93,2.93,2.93,12,48,48,192,375,750,0,0,0,2,3,3,1600,1600,1600,2,2,2,2,2,2,16.13,19.5,20.96,22.84,28.38,26.54,22.69,27.43,30.5,,15.69,17.7,13.51,16.57,18.36,21.22,26.31,29.19,4.6,4.06,2.35,35.74,41.5,42.49,3.47,9.73,9.33,9.61,21.82,21.28,14.35,17.11,18.13,131.3,24.42,166.44,4143.25,165.3,32.4,361.69,6171.43,162.5,34.7,722.54,8764.43,,,
HPE Synergy 480 Gen10 Compute Module,HPE Synergy  480 Gen10,Blade - Half Chassis,2,3,24,3,,2,2,2,8,20,28,32,80,112,Intel,2.1,2,2.7,0,0,0,2.67,2666,2933,8,72,12,48,1152,768,1,1,2,0,0,0,2650,2650,3400,3,3,3,6,6,6,11.21,15.91,16.38,16.18,19.18,19.38,15.31,23.21,24.04,,13.36,14.39,9.2,14.61,15.41,13.74,21.74,23.11,8.92,1.6,1.88,40.95,13.86,33.83,21.3,17.72,21.96,53.53,42.18,315.06,8.91,12.19,12.42,729.6,18.7,366.19,13173.52,938.8,25.2,955.29,24332.67,1191.9,30.1,2675.02,34785.76,6,6,6
Lenovo,ThinkSystem SD650 V2 Neptune DWC Tray,Blade - Half Chassis,2,2,16,2048,,2,2,2,8,38,38,32,152,152,Intel,3.6,2.4,2.6,16,16,16,3.2,3.2,3.2,16,16,16,256,1024,1024,2,2,2,0,0,0,2400,2400,2400,3,3,3,3,3,3,13.35,26.6,27.51,21.47,30.19,30.8,20.18,37.2,40.54,,24.08,25.08,9.72,21.5,22.48,120.09,37.08,38.61,5.69,2.53,2.52,12.17,43.12,44.4,19.88,16.22,16.54,197.11,123.56,120.72,10.8,21.57,22.06,862.2,26.7,863.69,19449.34,1022.4,44.7,3498.76,33201.95,1017.4,46.1,3610.87,32824.4,6,6,6
Lenovo,Lenovo ThinkSystem SR850P Server,Rack-mount,4,10,48,15000,,4,4,4,8,24,28,64,192,224,Intel,3,2.4,2.7,24,24,24,2.93,2.67,2.93,24,48,48,192,768,3072,0,4,14,2,0,0,750,1600,2000,2,2,2,1,1,1,10.48,25.24,29.32,15.55,35.83,37.27,14.28,32.55,42.51,,20.9,26.23,8.03,20.64,25.43,13.68,35.3,44.57,2.68,2.46,1.25,14.95,35.23,42.99,4.47,21.89,76.9,5.16,500.73,1804.41,10.52,26.02,28.49,146.6,21.2,48.98,1223.16,186.7,37.2,186.62,1963.27,359.3,37.4,434.88,2727.63,,,
Lenovo,Lenovo ThinkSystem SR665,Rack-mount,2,4,16,512,,,1,,,16,,,0,,AMD,,2.8,,,8,,,2.67,,,16,,,512,,,2,,,0,,,750,,,2,,,2,,,33.87,,,36.39,,,48,,,36.32,,,38.42,,,62.67,,,5.55,,,81.2,,,53.33,,,907.88,,,33.52,,,,,,98.6,68.92,275.1,2619.7,,,,,,,
Lenovo,Lenovo ThinkSystem SR645,Rack-mount,2,4,16,1024,,,1,,,16,,,0,,AMD,,2.8,,,8,,,2.67,,,16,,,512,,,0,,,8,,,750,,,2,,,2,,,32.98,,,48.95,,,44.28,,,34.89,,,36.51,,,59.65,,,8.19,,,74.21,,,47.78,,,62.71,,,32.33,,,,,,58.3,67.31,275.1,2619.7,,,,,,,
Lenovo,Lenovo ThinkSystem SR850 V2,Rack-mount,4,9,48,15360,,4,4,4,8,18,28,64,144,224,INTEL,3.9,2.5,2.9,24,24,24,3.2,3.2,3.2,24,24,48,384,384,3072,0,2,2,2,0,0,750,1100,2400,2,2,2,2,2,2,9.84,15.38,15.78,15.83,22.81,19.75,13.12,21.35,23.14,,12.8,13.66,8.17,13.16,13.82,13.04,21.19,22.2,3.27,3.31,0.86,17.43,31.78,29.82,7.87,9.78,7.29,18.57,183.73,141.13,8.32,11.71,12,306,17.5,253.1,8130.25,319.5,27.2,428.63,8082.84,423.2,30,1372.11,12740.68,,,
Lenovo,Lenovo ThinkSystem SR650,Rack-mount,2,6,24,1536,,2,2,2,8,18,28,16,72,112,Intel,1.7,2.6,2.7,12,12,24,2.66,2.66,2.66,12,12,24,96,384,1536,0,0,0,4,8,8,750,750,750,2,2,2,1,1,1,9.53,16.35,16.17,8.72,15.78,12.27,11.04,24.07,25.75,,12.92,14.34,5.75,14.03,15.46,4.98,9.1,9.99,8.6,3.43,1.13,16.16,28.97,20.61,20.3,41.94,31.02,36.11,558.64,408.54,8.8,13.57,12.54,117.6,13.4,2.22,165.3,157.6,26.7,10.4,390.25,213.6,26.1,14.91,572.1,,,
Lenovo,Lenovo ThinkSystem SR250 V2,Rack-mount,1,9,4,128,,1,1,1,2,4,8,4,8,16,Intel,2.8,3.7,3.2,2,2,2,3.2,3.2,3.2,2,2,2,16,32,64,0,0,2,2,2,0,450,450,450,1,1,1,0,0,0,12.37,8.78,13.43,14.73,14.12,16.8,12.06,11.77,19.17,,7.37,12.04,5.44,5.86,9.36,77.88,82.32,129.47,18.64,9.24,5.23,10.63,10.69,15.19,23.18,11.89,42.73,25.4,26.11,535.59,5.9,5.46,8.15,59.9,14.51,18.37,911.52,58.3,14.14,25.48,1300.19,54.1,22.19,100.73,1494.08,,,
Lenovo,Lenovo ThinkSystem ST250 V2,Tower/Pedestal,1,9,4,128,,1,1,1,2,4,8,4,8,16,Intel,3.5,3.7,3.2,2,2,2,3.2,3.2,3.2,2,2,2,16,32,64,0,0,0,2,2,2,550,550,750,1,1,1,0,0,0,8.66,9.33,12.9,13.2,15.02,15.98,8.79,12.97,18.27,,7.93,11.49,5.89,6.23,8.99,9.51,86.27,122.4,19.49,9.3,5.12,9.68,11.08,14.76,19.06,21.74,17.94,47.54,32.4,38.13,5.02,5.7,7.87,43.6,10.97,8.81,590.56,50.5,15.13,26.32,1238.65,60.6,19.58,43.28,1503.68,,,
Lenovo,Lenovo ThinkSystem SR630,Rack-mount,2,4,24,1536,,2,2,2,8,18,28,16,72,112,Intel,1.7,2.6,2.7,12,12,24,2.66,2.66,2.66,12,12,24,96,384,1636,0,0,0,4,4,4,750,750,750,2,2,2,1,1,1,9.46,16.02,15.47,8.7,15.42,11.93,11.13,24.02,24.39,,12.66,13.73,5.77,13.91,14.72,4.94,8.88,9.46,8.52,3.38,1.03,16.04,28.42,22.86,22.05,39.1,25.6,40.33,541.45,359.5,8.77,13.15,12.23,92.8,13.4,2.21,164.76,141.3,26.1,10.27,393.03,206.3,25.4,14.97,589.29,,,
Lenovo,Lenovo ThinkSystem SR550,Rack-mount,2,6,12,384,,2,2,2,8,16,20,16,64,80,Intel,1.7,2.3,2.3,12,12,12,2.66,2.66,2.66,6,8,12,48,128,384,0,0,0,1,4,10,550,750,750,2,2,2,1,1,1,11.71,18,17.92,10.3,14.62,16.98,14.14,24.67,24.5,,13.96,13.61,7.35,15.7,15.27,6.31,10.09,9.85,10.02,5.57,3.66,20.01,31.5,31.84,10.51,9.62,70.39,19.34,17.77,102.18,9.85,14.04,14.85,68.7,14.1,1.79,126.23,90.2,22.5,6.21,275.89,124.5,27.7,10.02,361.16,,,
Lenovo,Lenovo ThinkSystem SR650,Rack-mount,2,6,24,1536,,2,2,2,8,18,28,16,72,112,Intel,1.7,2.6,2.7,12,12,24,2.66,2.66,2.66,12,12,24,96,384,1536,0,0,0,4,8,8,750,750,750,2,2,2,1,1,1,9.53,16.35,16.17,8.72,15.78,12.27,11.04,24.07,25.75,,12.92,14.34,5.75,14.03,15.46,4.98,9.1,9.99,8.6,3.43,1.13,16.16,28.97,20.61,20.3,41.94,31.02,36.11,558.64,408.54,8.8,13.57,12.54,117.6,13.4,2.22,165.3,157.6,26.7,10.4,390.25,213.6,26.1,14.91,572.1,,,
Lenovo,Lenovo ThinkSystem SR530,Rack-mount,2,4,12,384,,2,2,2,8,16,20,16,64,80,Intel,1.7,2.3,2.3,6,12,12,2.66,2.66,2.66,6,8,12,48,128,384,0,0,2,2,4,8,550,750,750,2,2,2,1,1,1,10.99,17.42,17.23,9.43,14.09,16.38,13.49,23.95,23.91,,13.4,13.21,6.94,14.98,14.72,5.91,9.62,9.77,9.28,5.38,3.69,18.95,31.73,31.85,23.85,11.21,57.73,32.99,17.32,87.83,10.16,13.38,14.74,77.1,13.9,1.87,134.56,91.4,21.9,6.23,284.5,116,27.1,9.76,360.5,,,
Lenovo,Lenovo ThinkSystem ST550,Tower/Pedestal,2,6,12,384,,2,2,2,8,10,20,16,40,80,Intel,1.7,2.2,2.3,12,12,12,2.67,2.67,2.67,6,6,12,48,96,384,0,0,4,1,8,12,550,550,750,2,2,2,1,1,1,11.31,13.93,17.26,9.65,10.54,16.45,13.77,21.13,24.21,,11.63,13.25,7.17,13.1,14.85,6.07,8.44,9.63,8.71,5.72,3.5,19.2,26.95,31.37,16.05,47.88,145.14,18.16,120.19,1403.7,10.3,11.31,14.58,72.5,13.7,1.78,130.33,90.8,20.1,4.12,205.13,122.1,29.4,10.97,373.21,,,
Lenovo,Lenovo ThinkSystem SR950 Server (Xeon SP Gen2),Rack-mount,4,17,48,18000,,4,4,4,8,28,28,64,224,224,Intel,3,2.3,2.7,12,12,12,2.67,2.93,2.93,24,48,40,384,1152,2560,0,4,12,1,0,0,1100,1600,2000,2,2,4,1,1,2,11.55,18.43,15.09,16.24,20.74,16.54,17.52,24.33,23.1,,15.03,13.7,9.45,15.46,13.6,16.4,25.18,22.57,3.95,1.22,0.75,19.99,34.52,26.7,4.81,48.75,102.89,9.88,982.83,2153.89,9.96,12.88,11.76,155.82,20.1,51.22,1345.06,185.88,32.7,180.45,2306.32,264.16,31.5,352.7,2909.86,,,
Lenovo,ThinkSystem SN850,Blade - Half Chassis,4,8,48,3072,7,4,4,4,4,14,28,32,112,224,Intel,3.6,2.2,2.2,6,6,6,2.67,2.67,2.93,8,32,48,64,1024,3072,0,0,4,1,4,0,2500,2500,2500,3,3,3,3,3,3,6.89,12.2,16.44,9.57,17.51,19.7,9.37,16.02,23.02,,9.32,14.61,6,10.54,15.23,8.47,15.71,23.18,3.49,1.8,0.92,14.51,2.45,32.97,5.64,5.25,61.3,7.4,6.55,447.43,6.37,10.84,13.74,1081.66,9.99,19.99,2002.31,1682.61,20.22,57.28,2832.36,1087.4,34.7,4888.71,39125.92,4,4,4
Lenovo,ThinkSystem SN550,Blade - Half Chassis,2,14,24,1536,14,2,2,2,8,18,28,16,36,56,Intel,2.1,2.3,2.2,6,6,6,2.67,2.67,2.93,4,12,24,64,192,1536,0,0,2,1,2,0,2500,2500,2500,3,3,3,3,3,3,10.88,13.36,16.14,9.66,17.34,15.29,15.63,18.84,24.41,,10.86,15.93,10.73,12.11,16.9,16.24,17.64,25.68,2.96,3.84,0.87,26.86,31.04,30.64,12.02,10.95,36.48,21.3,5.22,300.34,7.32,10.77,11.6,879.9,14.6,,,1629.26,20.76,63.2,3044.66,1451.5,29.7,2967.92,31877.89,7,7,7
Lenovo,ThinkEdge SE450,Rack-mount,1,4,10,1024,,,1,,,16,,,32,,Intel,,2.4,,,8,,,3.2,,,6,,,192,,,2,,,0,,,1100,,,2,,,1,,,14.38,,,19.56,,,19.96,,,11.37,,,10.85,,,17.11,,,4.43,,,23.83,,,77.76,,,484.75,,,11.86,,,,,,108.1,24.5,186.37,2834.7,,,,,,,
Lenovo,ThinkSystem SR665 V3,Rack-mount,2,10,24,6144,,2,2,2,32,16,96,64,64,384,AMD,3,3,2.4,24,24,24,4.8,4.8,4.8,24,24,24,384,1536,1536,0,3,2,2,1,0,750,1800,2600,2,2,2,1,1,1,20.6,18.66,50.74,40.82,26.65,52.91,44.63,28.6,76.57,,12.77,53.16,24.4,13.89,47.05,395.73,210.92,801.51,8.36,3.16,3.58,54.78,15.07,92.94,9,87.4,10.47,16.52,1057.89,321.26,27.95,15.88,56.1,137.5,61.3,10.01,338.27,540.7,52.3,10,536.1,192,114.5,39.9,786.35,,,
Lenovo,ThinkSystem SR645 V3,Rack-mount,2,3,24,6144,,2,2,2,32,32,96,64,128,384,AMD,3,3.25,2.4,24,24,24,4.8,4.8,4.8,24,24,24,384,768,1536,0,2,2,2,1,0,750,1800,1800,2,2,2,1,1,1,29.15,35.22,43.93,41.03,49.56,43.77,43.11,49.14,69.94,,32.73,48.85,24.22,30.52,42.76,390.75,509.84,745.42,8.27,5.91,2.56,53.84,65.03,81.44,5.04,30.84,5.31,13.31,663.66,177.76,27.52,39.67,47.37,163.6,59.4,10.02,343.65,195.2,86.7,19.91,565.14,324.4,95.6,36.64,834.03,,,
Lenovo,Lenovo ThinkSystem SR630,Rack-mount,2,4,24,1536,,2,2,2,8,18,28,16,72,112,Intel,1.7,2.6,2.7,12,12,24,2.66,2.66,2.66,12,12,24,96,384,1636,0,0,0,4,4,4,750,750,750,2,2,2,1,1,1,9.46,16.02,15.47,8.7,15.42,11.93,11.13,24.02,24.39,,12.66,13.73,5.77,13.91,14.72,4.94,8.88,9.46,8.52,3.38,1.03,16.04,28.42,22.86,22.05,39.1,25.6,40.33,541.45,359.5,8.77,13.15,12.23,92.8,13.4,2.21,164.76,141.3,26.1,10.27,393.03,206.3,25.4,14.97,589.29,,,
Inspur,SA5212M6,Rack-mount,2,4,32,4096,,,2,,,32,,,128,,intel,,2.2,,,16,,,3.2,,,32,,,1023.7,,,4,,,16,,,1300,,,2,,,,,,15.6,,,23.66,,,23.21,,,13.31,,,11.93,,,147.94,,,2.83,,,27.35,,,136.11,,,111.58,,,14.59,,,,,,480.7,41.3,27.91,674.84,,,,,,,
Inspur,SA5266M6,Rack-mount,2,4,16,2048,,,2,,,28,,,56,,Intel,,2,,,16,,,3.2,,,16,,,255.7,,,1,,,0,,,1600,,,2,,,1,,,7.23,,,10.78,,,11.07,,,5.26,,,4.76,,,58.74,,,2.97,,,13,,,3.43,,,91.16,,,6.37,,,,,,1098,14.9,18.93,1262.09,,,,,,,
Inspur,SA5280M6,Rack-mount,2,2,32,4096,,,2,,,32,,,128,,intel,,2.2,,,16,,,3.2,,,32,,,2015.1,,,0,,,20,,,1600,,,2,,,1,,,11.06,,,14.85,,,15.69,,,8.96,,,7.7,,,97.34,,,1.34,,,12.54,,,30.52,,,51.89,,,8.93,,,,,,586.7,24.7,25.4,1027.16,,,,,,,
Inspur,SA5466M6,Rack-mount,2,2,32,4096,,,2,,,10,,,20,,Intel,,2.3,,,16,,,3.2,,,16,,,255.7,,,4,,,36,,,1600,,,2,,,1,,,6.68,,,8.59,,,9.24,,,3.57,,,3.31,,,44.3,,,3.48,,,10.12,,,71.79,,,141.16,,,5.25,,,,,,451.3,13.7,7.85,570.68,,,,,,,
Inspur,SA8212H6,Rack-mount,4,5,48,12288,,,4,,,24,,,192,,Intel,,3.3,,,24,,,3.2,,,48,,,3070.6,,,1,,,0,,,2000,,,2,,,1,,,8.96,,,10.17,,,16.34,,,9.57,,,9.65,,,14.98,,,0.53,,,24.27,,,10.95,,,162.22,,,8.79,,,,,,648.2,20.7,30.83,1483.02,,,,,,,
Inspur,TS860M5,Multi-node,Greater than 4,4,96,12282,,,4,,,28,,,224,,Intel,,2.5,,,6,,,2.67,,,96,,,3071,,,12,,,12,,,1300,,,4,,,3,,,16.14,,,15.51,,,20.4,,,27.32,,,14.56,,,25.88,,,9.62,,,67.82,,,16.56,,,594.92,,,16.65,,,,,,824.1,36.8,80.21,2180.09,,,,,,,
Koi Computers,XtremeCompute,Rack-mount,2,4,32,2048,,2,2,2,12,32,40,24,64,80,Intel,2.1,2,2.3,16,16,16,3.2,3.2,3.2,16,16,32,256,1024,64,2,12,24,0,0,0,2100,2100,2100,2,2,2,1,1,1,11.13,18.51,24.68,18.27,27.7,31.43,16.82,27.16,36.17,,15.34,21.99,7.92,13.6,19.31,98.62,168.44,240.17,5.13,2.2,8.83,18.03,19.47,147.51,28.41,72.92,130.4,214.66,446.05,1552.97,10.75,20.01,26.06,238.7,27.4,16.59,424.51,290,57.62,46.1,621.51,334.2,77.48,69.23,790.6,0,0,0
Koi Computers,XTremeCompute,Tower/Pedestal,1,7,8,512,,1,1,1,12,32,38,24,64,76,Intel,2.1,2,2.4,8,8,8,3.2,3.2,3.2,8,8,8,128,128,512,3,10,10,1,2,2,1300,1300,1300,1,1,1,0,0,0,11.59,18.05,19.06,21.49,25.71,26.31,16.5,25.82,27.73,,15.56,16.62,7.99,13.29,13.96,99.27,166.67,175.79,9.21,7.48,3.88,21.09,32.65,30.26,123,615.54,575.39,944.64,2573.09,2368.04,10.98,16.71,17.74,101,43.6,9.91,176.9,132.4,86.06,25.81,276.5,148.8,88.58,33.48,341.72,0,0,0
Lenovo,ThinkSystem SD630 V2,Blade - Half Chassis,2,2,16,1024,,2,2,2,8,32,38,32,128,152,INTEL,3.2,2.2,2.4,8,8,8,3.2,3.2,3.2,16,16,16,256,256,1024,2,2,2,0,0,0,1800,2400,2400,2,2,2,2,2,2,13.1,21.75,22.89,19.54,26.82,27.11,19.03,29.98,32.45,,17.97,21.68,9.38,16.75,18.55,118.08,27.68,235.59,5.49,5.72,2.44,11.51,40.49,18.12,25.36,15.19,17.44,178.66,199.26,111.01,9.79,17.45,20,291.5,25.5,270.98,6345.5,547.1,35.4,655.5,10676.26,368.8,43.7,929.12,11992.63,2,2,2
Lenovo,ThinkSystem SD650 V2 Neptune DWC Tray,Blade - Half Chassis,2,2,16,2048,,2,2,2,16,38,38,64,152,152,Intel,3.1,2.4,2.6,8,8,8,3.2,3.2,3.2,16,16,16,256,1024,1024,2,2,2,0,0,0,2400,2400,2400,3,3,3,3,3,3,20.44,26.6,27.51,27.93,30.19,30.8,26.95,37.2,40.54,,24.08,25.08,15.33,21.5,22.48,26.09,37.08,38.61,5.41,2.53,2.52,33.05,43.12,44.4,18.76,16.22,16.54,172.36,123.56,120.72,16.74,21.57,22.06,898.8,33,1339.66,23902.58,1022.4,44.7,3498.76,33201.95,1017.4,46.1,3610.87,32824.4,6,6,6
Lenovo,Lenovo ThinkSystem SR590,Rack-mount,2,6,12,384,,2,2,2,8,16,24,16,64,96,Intel,1.7,2.3,2.1,8,8,12,2.66,2.66,2.66,8,8,12,64,128,384,0,0,2,2,4,8,750,750,750,2,2,2,1,1,1,10.43,17.2,17.55,9.86,13.79,16.23,12.55,24.49,25.3,,13.11,14.57,6.55,14.74,16.21,5.56,9.58,10.51,9.92,5.46,3.48,18.18,31.19,32.57,22.96,8.92,41.23,32.44,13.88,506.24,9.98,13.3,15.32,78.1,14.2,2.03,143.41,125.2,21.5,6.25,290.05,120.2,28.9,11.57,400.88,,,
Lenovo,Lenovo ThinkSystem SR655,Rack-mount,1,8,16,1024,,,1,,,24,,,48,,AMD,,2.8,,,8,,,2.67,,,8,,,128,,,8,,,0,,,750,,,2,,,2,,,26.16,,,24.9,,,48.06,,,37.64,,,39.64,,,62,,,5.31,,,59.66,,,85.21,,,730.35,,,27.36,,,,,,106.2,49.64,374.49,3315.7,,,,,,,
Lenovo,Lenovo ThinkSystem SR570,Rack-mount,2,4,12,384,,2,2,2,8,16,24,16,64,96,Intel,1.7,2.3,2.1,8,8,12,2.66,2.66,2.66,8,8,12,64,96,384,0,0,0,2,4,8,550,750,750,2,2,2,1,1,1,10.97,17.11,18,9.75,13.88,16.44,12.91,23.84,25.47,,13.21,14.65,6.7,14.74,16.26,5.72,9.53,10.44,9.97,6.19,3.42,18.54,35.78,32.06,23.41,9.43,7.29,33.02,17.8,13.71,10.11,13.34,15.28,77.3,14.5,2.04,141.21,91.9,21.6,6.21,287.94,117.6,25.2,9.95,394.4,,,
Lenovo,ThinkSystem SR670,Rack-mount,2,7,24,768,,2,2,2,8,20,28,,40,,Intel,2.1,2.4,2.5,,12,,2.7,2.7,2.7,12,12,24,192,192,768,1,0,0,0,2,8,2000,2000,2000,2,2,2,2,2,2,9.01,15.83,14.72,1.48,2.66,2.64,6.52,11.57,11.42,,13.45,13.43,7.42,13.7,13.79,8.34,16.14,16.04,5.68,4.79,1.77,13.71,26.65,25.44,53.01,28.15,72.04,518.26,668.33,319.29,6.88,11.44,10.59,70.4,13.32,,,209.6,20.35,362.1,5203.8,326.5,21.2,,,,,
Lenovo,Lenovo ThinkSystem SR860 V2,Rack-mount,4,9,48,18432,,4,4,4,8,18,28,64,144,224,Intel,3.9,2.5,2.9,24,24,24,3.2,3.2,3.2,24,24,24,384,1536,1536,0,2,2,2,0,0,750,1100,1800,2,2,2,2,2,2,10.74,14.59,16.26,17.36,22.32,20.28,15.32,20.61,23.85,,12.02,13.87,9.02,12.51,14.01,14.1,19.98,22.46,3.54,1.72,1.3,19.16,30.94,33.66,10.22,12.37,9.4,24.93,167.17,129.97,9.1,12.62,13.58,185.6,19.4,258.74,7375.3,270.9,29.8,689.2,8530.61,386.8,30.2,1106.72,12453.41,,,
